# File;RA;Decl;z_spec;SN_UV;M_UV;O3Hb_EW;Beta_UV;err_Beta_UV;DLya;err_DLya;SFR;err_SFR;Xi_ion;err_Xi_ion;O_32;err_O_32;OII_3727;err_OII_3727;NeIII_3870;err_NeIII_3870;HeI_3889;err_HeI_3889;Hdelta;err_Hdelta;Hgamma;err_Hgamma;Hbeta;err_Hbeta;OIII_4960;err_OIII_4960;OIII_5008;err_OIII_5008;Halpha;err_Halpha;SII_6725;err_SII_6725
ceers-v2_prism-clear_1345_1620.spec.fits;215.087173;53.002892;5.303327;43.112179912643526;-20.162072987191678;315.60659949896296;-1.414620760761552;0.07706707847167757;58.2019125061821;3.8408432166391657;6.480446979758966;1.0683244924613582;1.680734596477566e+25;2.770750135526802e+24;6.87091517225377;2.6867585501239275;94.12392;36.608463;33.692898;47.536114;61.570885;47.82883;49.593063;30.214647;41.647713;30.872658;131.97421;21.756413;234.5664;21.332396;646.71747;26.139843;375.01114;22.88091;73.56793;18.635098
jades-gdn2-v2_prism-clear_1181_25272.spec.fits;189.1123922;62.2592478;5.30396;23.505719633032164;-19.478393224919124;1026.854596158605;-2.755350715331825;0.004566956993239146;46.866868855028805;7.592703596514142;2.8017149597873616;1.0613966005619617;1.3639235619607923e+25;5.16706321974102e+24;3.59529303021917;1.030233859068348;136.55537;38.41869;77.92066;46.732685;-45.90208;44.5126;-24.151304;29.167534;24.049276;31.419243;57.040977;21.6093;146.4043;21.949848;490.95657;26.70323;325.3005;24.321735;-5.548334;18.919067
jades-gdn2-v2_prism-clear_1181_25272.spec.fits;189.1123922;62.2592478;5.30396;23.505719633032164;-19.478393224919124;1026.854596158605;-2.755350715331825;0.004566956993239146;46.866868855028805;7.592703596514142;2.8017149597873616;1.0613966005619617;1.3639235619607923e+25;5.16706321974102e+24;3.59529303021917;1.030233859068348;136.55537;38.41869;77.92066;46.732685;-45.90208;44.5126;-24.151304;29.167534;24.049276;31.419243;57.040977;21.6093;146.4043;21.949848;490.95657;26.70323;325.3005;24.321735;-5.548334;18.919067
jades-gdn2-v2_prism-clear_1181_25272.spec.fits;189.1123922;62.2592478;5.30396;23.505719633032164;-19.478393224919124;1026.854596158605;-2.755350715331825;0.004566956993239146;46.866868855028805;7.592703596514142;2.8017149597873616;1.0613966005619617;1.3639235619607923e+25;5.16706321974102e+24;3.59529303021917;1.030233859068348;136.55537;38.41869;77.92066;46.732685;-45.90208;44.5126;-24.151304;29.167534;24.049276;31.419243;57.040977;21.6093;146.4043;21.949848;490.95657;26.70323;325.3005;24.321735;-5.548334;18.919067
jades-gdn2-v2_prism-clear_1181_1580.spec.fits;189.0949072;62.2394625;5.30585;53.59959260924069;-20.410888034565236;722.5374057422869;-1.8598328500824737;0.06750867886189009;39.647101164377034;2.786406996248725;9.168450717252616;0.9471456244916511;1.8908806340210315e+25;1.9533718118579636e+24;5.438169117765053;0.7637708530450317;245.52666;33.896957;-1.2923732;42.742664;108.31173;40.481354;68.25638;25.873121;46.978745;26.680578;186.508;19.267185;420.04166;23.439125;1335.2155;34.435;727.0293;23.203701;60.255253;15.604589
jades-gdn2-v2_prism-clear_1181_1580.spec.fits;189.0949072;62.2394625;5.30585;53.59959260924069;-20.410888034565236;722.5374057422869;-1.8598328500824737;0.06750867886189009;39.647101164377034;2.786406996248725;9.168450717252616;0.9471456244916511;1.8908806340210315e+25;1.9533718118579636e+24;5.438169117765053;0.7637708530450317;245.52666;33.896957;-1.2923732;42.742664;108.31173;40.481354;68.25638;25.873121;46.978745;26.680578;186.508;19.267185;420.04166;23.439125;1335.2155;34.435;727.0293;23.203701;60.255253;15.604589
jades-gdn2-v2_prism-clear_1181_1580.spec.fits;189.0949072;62.2394625;5.30585;53.59959260924069;-20.410888034565236;722.5374057422869;-1.8598328500824737;0.06750867886189009;39.647101164377034;2.786406996248725;9.168450717252616;0.9471456244916511;1.8908806340210315e+25;1.9533718118579636e+24;5.438169117765053;0.7637708530450317;245.52666;33.896957;-1.2923732;42.742664;108.31173;40.481354;68.25638;25.873121;46.978745;26.680578;186.508;19.267185;420.04166;23.439125;1335.2155;34.435;727.0293;23.203701;60.255253;15.604589
goodsn-wide-v2_prism-clear_1211_965.spec.fits;189.3282446910834;62.25630739428753;5.310896;86.96741123281168;-21.305130685151227;273.65385675821625;-1.543674638990551;0.03982048115070856;52.00340682265998;1.798375254101964;17.753860232715883;1.682937847929042;1.6068076671559859e+25;1.523137730022398e+24;2.7238518223263317;0.2518103769604186;623.1897;54.418365;218.96829;72.835754;-7.916041;65.02125;32.685345;39.115234;36.30191;47.46012;360.3544;34.158997;495.53915;34.419144;1697.4764;51.519356;1470.5107;42.399353;180.50134;23.779346
ceers-v2_prism-clear_1345_2174.spec.fits;215.0834205;52.99151300000001;5.311527;29.12013087985832;-20.037728527321008;447.645031067759;-1.8577939307539482;0.12477128120688925;56.099287624779315;4.984138622635819;5.066674221525473;1.2279651934889422;1.4735162944445629e+25;3.5712316255295866e+24;2.2046594052542314;0.375125493296117;262.39615;42.47076;84.29974;53.369846;-21.72154;53.956264;-27.291098;33.85859;-11.509096;36.854496;102.810974;24.91739;218.49225;26.044384;578.49414;30.356443;392.85345;28.331997;24.960781;24.445665
rubies-uds2-v2_prism-clear_4233_35376.spec.fits;34.2653163;-5.25410149999999;5.31595;31.879555300795907;-20.00599300766475;2866.259517570595;-1.8419740120300192;0.11148143738944401;58.75756442330707;4.5650684477171835;21.419802264512573;1.1807453064548261;6.41418714616778e+25;3.5357569010373044e+24;4.48208924030281;0.3338319052672834;531.96906;38.046333;339.427;50.514187;-13.283861;49.8752;106.446526;32.86264;192.25633;30.55193;433.7979;23.912678;992.2198;31.235561;2384.3328;49.579296;1420.5892;34.973495;63.170757;18.610744
ceers-ddt-v2_prism-clear_2750_840.spec.fits;214.884809;52.904292;5.321739;5.754416628346762;-16.890385967022013;421.02324218067207;-2.0945421638049004;0.5769984401068328;-119.0049363202136;32.23366806760005;0.9657838573771728;0.39881745666775703;5.09857636177038e+25;2.105441338344397e+25;2.2955575780497766;1.701782917686419;19.90941;14.290016;43.90326;19.56532;-26.041176;18.646427;9.940664;10.959957;12.13792;12.2006035;19.509571;8.056417;18.992685;8.455671;45.703197;8.478351;48.225582;8.1729355;-0.30161005;7.8658805
jades-gdn2-v2_prism-clear_1181_967.spec.fits;189.1219799;62.2613083;5.32416;27.04069565643527;-19.37551302288806;665.3536327354146;-2.5005344362143638;0.14409853959420965;68.0570700809256;4.727396669115966;2.834107479125276;0.6047830966688629;1.516821513907753e+25;3.2368144787445233e+24;3.3580374908880875;0.6906433567194048;108.08653;21.698278;40.682415;31.706316;25.180563;30.194323;75.416756;18.041437;27.999763;18.404806;57.19034;12.204107;167.21098;14.987861;362.95862;16.22963;225.09184;14.894626;16.889042;13.598456
jades-gdn2-v2_prism-clear_1181_967.spec.fits;189.1219799;62.2613083;5.32416;27.04069565643527;-19.37551302288806;665.3536327354146;-2.5005344362143638;0.14409853959420965;68.0570700809256;4.727396669115966;2.834107479125276;0.6047830966688629;1.516821513907753e+25;3.2368144787445233e+24;3.3580374908880875;0.6906433567194048;108.08653;21.698278;40.682415;31.706316;25.180563;30.194323;75.416756;18.041437;27.999763;18.404806;57.19034;12.204107;167.21098;14.987861;362.95862;16.22963;225.09184;14.894626;16.889042;13.598456
jades-gdn2-v2_prism-clear_1181_967.spec.fits;189.1219799;62.2613083;5.32416;27.04069565643527;-19.37551302288806;665.3536327354146;-2.5005344362143638;0.14409853959420965;68.0570700809256;4.727396669115966;2.834107479125276;0.6047830966688629;1.516821513907753e+25;3.2368144787445233e+24;3.3580374908880875;0.6906433567194048;108.08653;21.698278;40.682415;31.706316;25.180563;30.194323;75.416756;18.041437;27.999763;18.404806;57.19034;12.204107;167.21098;14.987861;362.95862;16.22963;225.09184;14.894626;16.889042;13.598456
gds-barrufet-s156-v2_prism-clear_2198_7819.spec.fits;53.1308108162587;-27.84688093884427;5.32796;13.728031090173413;-18.97898730547916;136.55477373434724;-1.3563017777272588;0.25327781721219894;71.26573138188431;12.196287220252076;3.198771919572523;1.2943576863690371;2.4666738263196623e+25;9.981199995305858e+24;1.8598453567192348;0.4492883076941203;149.53511;33.63047;73.014465;43.2577;-76.84349;46.286076;-39.038994;28.17695;-18.701551;33.69715;64.44153;26.075754;94.17195;24.640812;278.11218;24.526598;453.12112;27.16235;50.140835;19.656784
jades-gds-wide-v2_prism-clear_1180_46214.spec.fits;53.1400904;-27.72567839999999;5.339359;9.994610836207906;-18.729894528446664;878.5309681941029;-1.676075711923414;0.3361685491933272;122.84652011176897;15.291337101953959;3.1418211689632924;0.9207439465738614;3.047523218041872e+25;8.931089340076093e+24;6.083855904698272;3.142710315772953;61.170433;31.362574;49.769993;39.078865;-18.508484;39.488617;16.444893;24.059164;120.292244;27.980846;62.979046;18.456676;109.64579;18.553875;372.1521;23.449728;183.01933;20.016314;4.4784327;17.106684
gds-udeep-v2_prism-clear_3215_212506.spec.fits;53.1558422;-27.76671740000001;5.35078;72.03245509999434;-18.67698513670039;2347.8965575882016;-2.4217455372251706;0.05945338203049203;52.667514527997824;1.9034014759723827;3.6824382712280896;0.14864544646183558;3.7502894974405255e+25;1.5138433169777655e+24;13.948362484100917;2.820813413392379;24.517136;4.94701;35.732044;6.4404736;3.815886;6.1687455;20.57293;3.7007668;41.13182;3.9227645;73.44848;2.9648242;132.78886;3.250751;341.9739;4.63624;228.51846;3.4643598;5.875846;2.3950593
jades-gdn2-v2_prism-clear_1181_643.spec.fits;189.1103186;62.2254424;5.35269;66.22988403693643;-20.548824451495097;1784.2630916981625;-1.875944655154376;0.057211583139617384;49.617654151930864;2.3608456984868122;23.12277045715093;1.0762076418822288;4.199846910890999e+25;1.954742987485975e+24;6.062473001136794;0.4526450507751138;422.24;30.557747;246.82153;41.035744;94.89576;37.4269;110.56503;21.803484;218.55664;25.397427;460.81354;21.447735;858.31726;26.81003;2559.8186;47.00107;1367.8019;31.151297;58.14341;15.641893
jades-gdn2-v2_prism-clear_1181_643.spec.fits;189.1103186;62.2254424;5.35269;66.22988403693643;-20.548824451495097;1784.2630916981625;-1.875944655154376;0.057211583139617384;49.617654151930864;2.3608456984868122;23.12277045715093;1.0762076418822288;4.199846910890999e+25;1.954742987485975e+24;6.062473001136794;0.4526450507751138;422.24;30.557747;246.82153;41.035744;94.89576;37.4269;110.56503;21.803484;218.55664;25.397427;460.81354;21.447735;858.31726;26.81003;2559.8186;47.00107;1367.8019;31.151297;58.14341;15.641893
jades-gdn2-v2_prism-clear_1181_643.spec.fits;189.1103186;62.2254424;5.35269;66.22988403693643;-20.548824451495097;1784.2630916981625;-1.875944655154376;0.057211583139617384;49.617654151930864;2.3608456984868122;23.12277045715093;1.0762076418822288;4.199846910890999e+25;1.954742987485975e+24;6.062473001136794;0.4526450507751138;422.24;30.557747;246.82153;41.035744;94.89576;37.4269;110.56503;21.803484;218.55664;25.397427;460.81354;21.447735;858.31726;26.81003;2559.8186;47.00107;1367.8019;31.151297;58.14341;15.641893
ceers-v2_prism-clear_1345_1401.spec.fits;215.2458005;53.0652953;5.377509;43.019480781900604;-20.73826086347624;750.2548785113436;-1.4278064092127098;0.07717664785248719;72.58446344124829;3.599161047708102;16.928203133979725;1.7186671406069334;2.5824379146160893e+25;2.62186786830265e+24;4.655751686950775;0.5396523530770837;511.07745;57.804653;227.51517;75.4928;-18.262491;73.05102;93.34009;43.096962;146.80493;47.580086;333.73743;33.88331;841.35016;40.201607;2379.4497;60.333584;1347.0748;44.373867;64.91704;32.06658
jades-gds-wide-v2_prism-clear_1180_13534.spec.fits;53.20532;-27.804598;5.377509;19.59395233485632;-19.30101200479966;1345.3811668474323;-2.26927713087851;0.19627380538763237;43.88100532375999;7.208733478607042;6.826080380202952;0.8929578239603277;3.9128208942578175e+25;5.118580263742926e+24;3.9763321474096864;0.849310837735376;147.76668;30.885332;130.91194;38.467;-80.48919;37.82619;62.92057;23.511412;36.040047;24.480526;134.57533;17.604553;240.70975;19.66551;587.5694;25.842432;332.16382;19.765682;-4.0233746;15.278858
jades-gds-wide-v2_prism-clear_1180_58658.spec.fits;53.109972;-27.755517;5.383252;12.119211807263923;-18.822415211954244;3755.7327205631236;-2.3675636839653875;0.3150430874430576;68.93228426934346;11.101917727269717;7.524996611979791;0.8860550345453334;6.702913220331565e+25;7.892561699682539e+24;6.460553998127268;1.830746288567969;146.67342;41.335217;136.97826;41.13554;37.29995;42.76032;31.941261;24.986612;72.804405;26.638668;147.98512;17.424986;322.3226;21.462765;947.59155;28.091257;532.0186;21.044777;45.7868;15.387412
jades-gds-wide-v2_prism-clear_1180_17041.spec.fits;53.0905197;-27.7760869;5.385805;40.553057436386695;-19.370500408963515;184.33824239856995;-2.038441293255314;0.00852486666772282;45.50234177805311;5.172589369475215;1.627485862059779;0.6441395256213726;8.750652420395116e+24;3.463404033394784e+24;5.296511778668101;6.271521189802124;19.474825;22.911814;35.514915;29.854952;-14.379478;29.152771;-22.51584;19.337341;13.566969;24.177979;31.970411;12.653508;37.585125;13.187012;103.14864;13.817251;50.17974;13.709333;23.167143;12.533415
gds-barrufet-s67-v2_prism-clear_2198_8414.spec.fits;53.10664482008083;-27.82834354190669;5.38708;25.885675122817855;-19.629414358255133;2269.1862165496595;-2.0845570212991507;0.1486914045846978;53.01885039966018;6.204569626638958;7.84767965946172;1.2888279868531807;3.3242899488537927e+25;5.459496447885552e+24;33.781570689771954;34.095991769573494;32.569054;32.851097;146.54161;44.93026;-33.14137;44.059925;118.86077;80.9888;167.99269;34.788692;154.07503;25.303812;413.27545;31.88752;1100.2338;39.774494;562.0719;31.22069;-16.582464;21.504385
gds-barrufet-s67-v2_prism-clear_2198_7807.spec.fits;53.10475551753814;-27.83229061910282;5.39603;37.07598221310985;-20.07788049523581;3023.8043442572975;-2.145509938120156;0.10388839847591805;60.901268473441604;4.219042149889496;18.953361888532033;1.5705111472074478;5.311992212947446e+25;4.4016164696147563e+24;15.685824666293408;3.8909258512408353;121.31016;29.95799;182.1197;45.895638;12.888138;45.99222;108.83583;21.680027;185.52274;30.961786;370.67578;30.714891;636.42456;27.25986;1902.8499;44.40162;1028.8839;30.062237;33.59622;22.588924
gds-barrufet-s156-v2_prism-clear_2198_5093.spec.fits;53.12417323617281;-27.87450577553534;5.39795;70.1665219301244;-20.897144942722814;2193.392492907885;-2.0152665855276113;0.05357927146766371;15.863052091197535;2.055986402607987;29.51984747744423;1.4578245936391176;3.890267858328866e+25;1.921191552242604e+24;11.40175616218818;1.4282043355999476;303.1269;37.546333;264.12643;46.866673;84.54357;46.830822;162.28839;26.471565;204.66278;30.765112;576.848;28.487383;1121.4852;36.989334;3456.179;64.50839;1548.6775;38.27557;60.685993;19.50661
gds-barrufet-s67-v2_prism-clear_2198_7323.spec.fits;53.08071612957468;-27.83530183724264;5.40307;12.793742549253006;-19.52182127238621;619.0062969794177;-1.7320150197999422;0.2729112183961018;62.55014425663385;12.297530341039057;11.3095779941371;1.7507297323314392;5.2898245016066275e+25;8.188681344767242e+24;4.120243565892493;0.9952496564914558;249.21716;59.133236;-72.51949;65.86826;210.02055;66.341095;35.650993;41.451427;28.020628;49.445553;220.51216;34.13542;363.652;34.99363;1026.8354;46.45901;668.9341;41.10454;50.65489;36.36413
gds-barrufet-s156-v2_prism-clear_2198_3339.spec.fits;53.11474206627942;-27.89042679489523;5.41525;36.817798993624;-20.186320687830374;232.38614239507422;-1.2913391017649234;0.09137978632955422;72.27010985426713;4.78276846698267;14.109676632009771;1.3949551763992578;3.5785917662877984e+25;3.5379798125762395e+24;2.299493259521399;0.30366436887069653;337.2535;42.00361;1.7209094;51.88318;72.88925;48.900173;35.893906;48.233047;55.12127;33.79866;273.66583;27.056011;226.31415;27.953547;775.51215;34.046135;1505.4626;41.05409;165.9437;25.155926
ceers-v2_prism-clear_1345_81032.spec.fits;214.812625;52.754849;5.424235;27.751863643877062;-19.694125250935084;558.6349721017366;-1.6973958669621205;0.12840217320415234;54.24575442734287;6.039983816508804;2.879482482649582;0.9905044540865936;1.1491790851931855e+25;3.953026313879918e+24;6.127046340775855;2.6989939342505522;72.699646;31.802826;61.29292;39.69024;28.112717;39.25542;30.082241;24.202911;31.677782;27.554857;55.633648;19.13725;138.82115;19.03955;445.4341;23.049488;288.31888;19.63119;-14.207119;17.239054
jades-gdn2-v2_prism-clear_1181_956.spec.fits;189.1063657;62.2597142;5.42681;59.64852088611667;-19.73345953889116;2680.508121447499;-1.9061510844829672;0.06167597244823653;82.78252392705467;2.4785344394341084;14.672893879802933;0.5642310201710838;5.647488222091886e+25;2.1716834232279486e+24;8.71543678695035;0.6651014886393789;196.9095;14.679067;125.16931;16.77976;42.885983;16.250202;79.79167;11.011779;101.27203;12.772374;283.1769;10.889276;586.65765;14.876804;1716.1523;28.009783;814.33563;17.32425;33.515244;9.408917
jades-gdn2-v2_prism-clear_1181_956.spec.fits;189.1063657;62.2597142;5.42681;59.64852088611667;-19.73345953889116;2680.508121447499;-1.9061510844829672;0.06167597244823653;82.78252392705467;2.4785344394341084;14.672893879802933;0.5642310201710838;5.647488222091886e+25;2.1716834232279486e+24;8.71543678695035;0.6651014886393789;196.9095;14.679067;125.16931;16.77976;42.885983;16.250202;79.79167;11.011779;101.27203;12.772374;283.1769;10.889276;586.65765;14.876804;1716.1523;28.009783;814.33563;17.32425;33.515244;9.408917
jades-gdn2-v2_prism-clear_1181_956.spec.fits;189.1063657;62.2597142;5.42681;59.64852088611667;-19.73345953889116;2680.508121447499;-1.9061510844829672;0.06167597244823653;82.78252392705467;2.4785344394341084;14.672893879802933;0.5642310201710838;5.647488222091886e+25;2.1716834232279486e+24;8.71543678695035;0.6651014886393789;196.9095;14.679067;125.16931;16.77976;42.885983;16.250202;79.79167;11.011779;101.27203;12.772374;283.1769;10.889276;586.65765;14.876804;1716.1523;28.009783;814.33563;17.32425;33.515244;9.408917
jades-gds-wide-v2_prism-clear_1180_13878.spec.fits;53.1264686;-27.80708629999998;5.435166;13.783962754766845;-19.458980826437106;1000.6716843046473;-3.3318541394094705;0.3316441501804757;113.95263455319791;8.221085455686055;2.7236777484006254;1.2191307784948278;1.349853898229434e+25;6.042008584786036e+24;-3.4889079477906697;-4.073424731974626;-33.53347;38.687096;74.908356;49.728718;45.541965;48.020267;-67.22158;27.899744;68.32715;32.192616;52.37673;23.444067;60.49289;21.483643;116.99519;20.977158;148.68642;22.267843;-21.368662;21.933083
gds-udeep-v2_prism-clear_3215_113719.spec.fits;53.1242873;-27.7974433;5.44483;52.93017099116579;-17.704632619026277;369.70142734563984;-2.6209174049011956;0.0008378477402038292;19.765863175459312;3.5809599194069195;0.646120351646985;0.12636056680135485;1.611327228756725e+25;3.151242975231335e+24;3.65829823553278;0.7861208397592016;22.734568;4.8227515;1.9027971;5.477136;2.7188933;5.485905;1.922937;3.465341;8.2863865;3.8582664;12.37359;2.4198802;30.271894;2.631364;83.16983;2.852176;68.04367;2.574404;2.7350287;2.3762925
ceers-v2_prism-clear_1345_80576.spec.fits;214.769627;52.77294;5.44547;12.209614233013667;-18.961701099897603;2745.931995649658;-2.1225296250361674;0.013521050422999314;73.92593452158661;9.392158720954141;7.10037359543067;0.9256146742462555;5.563193080880475e+25;7.25225663427344e+24;13.165976992401005;7.079827985783147;53.747112;28.813276;58.90294;37.96024;-5.842934;37.185505;39.178535;23.521044;61.551132;24.351587;135.9391;17.721212;186.38484;18.850298;707.63324;29.758066;380.37646;23.729658;-12.233094;18.945868
jades-gds-wide-v2_prism-clear_1180_57471.spec.fits;53.1143839;-27.79210089999998;5.44547;12.035207138010147;-18.74232398222321;3862.490710530031;-3.8880408322137097;0.4482736581841232;-28.6656351685937;8.19972012040146;5.6424364084041745;0.8331907441729254;5.410787189764393e+25;7.989842470331297e+24;8.751867630741163;4.187590731719388;64.17623;30.595758;35.566372;40.718338;18.07517;37.055046;38.102272;21.882267;9.000593;25.356693;108.02639;15.951724;189.64615;17.66299;561.66187;22.856874;346.69592;19.309853;0.8571519;14.551952
gds-deep-v2_prism-clear_1210_2075.spec.fits;53.123005;-27.79661920000001;5.448694;9.457826153734121;-17.184011400104282;4551.332114688648;-1.162884584809077;0.005625701230775725;71.68176022955885;19.541813572409954;2.1211579730534353;0.22370220916314315;8.544601766039081e+25;9.011333977783295e+24;-17.3896395229014;-13.305819689024116;-10.071042;7.69984;5.2561874;10.17358;22.905102;10.235828;14.76445;6.3465586;5.610129;6.4052114;40.554253;4.276945;66.15132;4.6114144;175.13179;5.3296075;134.36029;5.3102727;-4.474463;4.2020063
gds-udeep-v2_prism-clear_3215_202208.spec.fits;53.1640684;-27.79972020000002;5.44934;172.74593493232732;-20.03033544429864;2230.046345827635;-1.920475040327988;0.02080450789120195;76.19610608567594;0.7617329301399329;15.164756607098605;0.24668106660364622;4.440426026056541e+25;7.223123038911661e+23;7.592655712918886;0.25977670122085406;211.6475;6.990151;155.65446;8.828794;38.738617;8.231511;75.954575;4.731928;128.32324;5.35005;289.8536;4.7149715;672.1994;7.9628477;1606.9666;14.355866;724.1678;6.5771585;33.640118;2.4252565
jades-gdn2-v2_prism-clear_1181_1882.spec.fits;189.0886216;62.2394889;5.44934;48.665012523978206;-19.998049434424175;1851.2696027810596;-1.632017315620454;0.0859794216690238;48.55147336125413;3.2265924210012114;16.3579237771455;0.8452048635699372;4.93437076868918e+25;2.549562052722314e+24;5.116020412389438;0.3326036930281442;378.83463;23.601883;201.80977;28.125465;8.114306;27.088326;48.36388;16.520636;129.42113;18.741207;312.65936;16.154936;703.18304;20.750599;1938.1257;36.00614;1112.0686;24.675882;84.37593;13.515991
jades-gdn2-v2_prism-clear_1181_1882.spec.fits;189.0886216;62.2394889;5.44934;48.665012523978206;-19.998049434424175;1851.2696027810596;-1.632017315620454;0.0859794216690238;48.55147336125413;3.2265924210012114;16.3579237771455;0.8452048635699372;4.93437076868918e+25;2.549562052722314e+24;5.116020412389438;0.3326036930281442;378.83463;23.601883;201.80977;28.125465;8.114306;27.088326;48.36388;16.520636;129.42113;18.741207;312.65936;16.154936;703.18304;20.750599;1938.1257;36.00614;1112.0686;24.675882;84.37593;13.515991
jades-gdn2-v2_prism-clear_1181_1882.spec.fits;189.0886216;62.2394889;5.44934;48.665012523978206;-19.998049434424175;1851.2696027810596;-1.632017315620454;0.0859794216690238;48.55147336125413;3.2265924210012114;16.3579237771455;0.8452048635699372;4.93437076868918e+25;2.549562052722314e+24;5.116020412389438;0.3326036930281442;378.83463;23.601883;201.80977;28.125465;8.114306;27.088326;48.36388;16.520636;129.42113;18.741207;312.65936;16.154936;703.18304;20.750599;1938.1257;36.00614;1112.0686;24.675882;84.37593;13.515991
jades-gdn2-v2_prism-clear_1181_24006.spec.fits;189.0073347;62.2521471;5.45385;66.98580167398111;-20.139812473771578;378.0509339386568;-0.8474368112905704;0.005731828629942358;72.77496098566266;4.444112349159364;14.20792528962741;1.0939013578214565;3.761222696424655e+25;2.8958532162972167e+24;2.5599865498139285;0.17818671853560844;506.22348;33.23041;116.24831;41.5991;12.285766;40.91823;69.68742;24.217459;78.93737;26.332422;271.04138;20.868109;290.69714;18.445051;1295.9253;29.994196;1582.6224;33.1134;174.03413;18.794827
jades-gdn2-v2_prism-clear_1181_24006.spec.fits;189.0073347;62.2521471;5.45385;66.98580167398111;-20.139812473771578;378.0509339386568;-0.8474368112905704;0.005731828629942358;72.77496098566266;4.444112349159364;14.20792528962741;1.0939013578214565;3.761222696424655e+25;2.8958532162972167e+24;2.5599865498139285;0.17818671853560844;506.22348;33.23041;116.24831;41.5991;12.285766;40.91823;69.68742;24.217459;78.93737;26.332422;271.04138;20.868109;290.69714;18.445051;1295.9253;29.994196;1582.6224;33.1134;174.03413;18.794827
jades-gdn2-v2_prism-clear_1181_24006.spec.fits;189.0073347;62.2521471;5.45385;66.98580167398111;-20.139812473771578;378.0509339386568;-0.8474368112905704;0.005731828629942358;72.77496098566266;4.444112349159364;14.20792528962741;1.0939013578214565;3.761222696424655e+25;2.8958532162972167e+24;2.5599865498139285;0.17818671853560844;506.22348;33.23041;116.24831;41.5991;12.285766;40.91823;69.68742;24.217459;78.93737;26.332422;271.04138;20.868109;290.69714;18.445051;1295.9253;29.994196;1582.6224;33.1134;174.03413;18.794827
jades-gds-wide-v2_prism-clear_1180_57603.spec.fits;53.1169827;-27.75542289999999;5.455146;8.696493976981294;-18.374580636456297;148.51544054929198;-1.5520246405737503;0.3991826687071867;79.11920244933688;19.465678801569897;-0.22502983073189411;0.87392988969405;-3.0278280764072287e+24;1.1758927464064773e+25;3.7785028483249516;4.3882364750902925;27.935366;32.163467;-47.991543;37.219418;85.197266;35.164722;50.370155;21.295025;-2.1255314;21.50104;-4.290464;16.662523;-1.1261697;14.900995;105.55386;16.065182;78.86223;17.292746;44.11342;17.002403
jades-gdn2-v2_prism-clear_1181_40244.spec.fits;189.172922;62.2965343;5.45579;14.826609851948561;-19.07375978718065;344.19011770828973;-2.5434523159855362;0.0065468563088671465;80.9101033563472;8.146457613193153;1.4243144987191334;0.7934723972550355;1.0065268235830252e+25;5.607267582602967e+24;1.3214946345940697;0.392816222500938;96.57424;26.568214;52.127747;32.701313;-8.534891;32.262836;18.134504;20.258373;15.9824505;21.483568;27.148788;15.124338;43.717056;14.702201;127.62234;14.368018;96.8261;16.097744;9.860882;14.834973
jades-gdn2-v2_prism-clear_1181_40244.spec.fits;189.172922;62.2965343;5.45579;14.826609851948561;-19.07375978718065;344.19011770828973;-2.5434523159855362;0.0065468563088671465;80.9101033563472;8.146457613193153;1.4243144987191334;0.7934723972550355;1.0065268235830252e+25;5.607267582602967e+24;1.3214946345940697;0.392816222500938;96.57424;26.568214;52.127747;32.701313;-8.534891;32.262836;18.134504;20.258373;15.9824505;21.483568;27.148788;15.124338;43.717056;14.702201;127.62234;14.368018;96.8261;16.097744;9.860882;14.834973
jades-gdn2-v2_prism-clear_1181_40244.spec.fits;189.172922;62.2965343;5.45579;14.826609851948561;-19.07375978718065;344.19011770828973;-2.5434523159855362;0.0065468563088671465;80.9101033563472;8.146457613193153;1.4243144987191334;0.7934723972550355;1.0065268235830252e+25;5.607267582602967e+24;1.3214946345940697;0.392816222500938;96.57424;26.568214;52.127747;32.701313;-8.534891;32.262836;18.134504;20.258373;15.9824505;21.483568;27.148788;15.124338;43.717056;14.702201;127.62234;14.368018;96.8261;16.097744;9.860882;14.834973
gds-egami-ddt-v2_prism-clear_6541_115759.spec.fits;53.116714;-27.79394300000001;5.45579;25.112649596378265;-18.839057380222716;850.0077976514106;-2.473527299657542;0.1616157717224679;27.446267729109998;5.7126679994076035;3.782792228314663;0.522346724388199;3.3182790786998256e+25;4.582044433714441e+24;14.288488576689348;21.445111184443594;11.744056;17.608406;14.606888;21.311775;5.3245893;20.856777;19.919214;12.201802;14.494313;18.126581;72.103615;9.956425;56.157146;11.27434;167.80481;11.332228;165.55676;13.029225;1.2217268;9.761048
jades-gds-wide-v2_prism-clear_1180_2430.spec.fits;53.12818610000001;-27.78768769999999;5.486854;12.523450591181575;-18.56951130421898;36861.79830777754;-1.8479792814960219;0.2959682626118936;-67.42549553695798;13.991835373849984;5.5059807240493726;0.7459349956726379;6.190896418889618e+25;8.387254741491112e+24;10.565048563268677;6.28260954558564;37.983337;22.523087;45.51693;26.35994;12.15705;25.884678;18.080883;17.031923;58.124416;24.115532;103.5683;14.031146;112.70153;14.649456;401.2958;17.962109;271.4436;17.498516;11.705107;14.313063
